episode;personality;hitsInflicted;dragonsKilled;hasKey;timeToFindKey;agentCollisions;distanceTraveled;avgSpeed;avgDistanceFromAgents;avgDistanceFromDragons;idleTime;timeInVicinityOfAgents
75;Introvert;0;0;1;9.619;1;40.043;1.523;3.671;8.085;0.820;3.700
76;Extrovert;0;0;0;-1.000;0;9.019;0.089;2.656;6.577;2.360;2.320
76;NonAgreeable;4;1;1;0.698;1;23.645;3.000;2.170;7.271;0.220;3.440
76;Conscientious;0;0;0;-1.000;1;14.983;0.948;2.294;7.476;0.220;2.280
76;Introvert;2;1;0;-1.000;2;19.905;0.777;2.420;6.127;0.220;4.640
77;Extrovert;0;0;0;-1.000;10;32.788;1.558;2.763;7.749;6.440;11.400
77;NonAgreeable;1;0;0;-1.000;15;46.117;3.000;2.673;7.450;1.320;23.980
77;Conscientious;3;1;0;-1.000;7;30.946;0.456;3.172;6.460;2.920;13.200
77;Introvert;2;1;1;0.901;14;42.874;2.595;2.532;6.620;0.820;21.360
78;Extrovert;3;1;0;-1.000;6;18.472;0.876;2.256;2.586;3.840;7.220
78;NonAgreeable;2;1;1;11.700;6;40.654;2.952;2.682;3.754;0.120;8.820
78;Conscientious;1;0;0;-1.000;5;24.128;1.048;2.844;5.609;0.820;6.080
78;Introvert;0;0;0;-1.000;1;23.466;0.082;3.614;7.309;1.060;3.800
79;Extrovert;0;0;0;-1.000;2;12.867;0.766;3.780;7.874;1.440;2.640
79;NonAgreeable;5;2;1;1.000;2;20.106;3.000;3.299;3.831;0.220;3.220
79;Conscientious;1;0;0;-1.000;0;13.345;2.249;3.743;2.707;0.120;0.940
79;Introvert;0;0;0;-1.000;0;13.847;1.206;4.167;6.510;0.620;0.360
80;Extrovert;0;0;0;-1.000;2;15.697;1.504;3.278;7.620;3.300;4.000
80;NonAgreeable;5;1;0;-1.000;3;40.885;3.000;2.984;6.646;0.220;5.960
80;Conscientious;1;1;0;-1.000;3;25.415;0.383;3.377;8.256;1.320;5.260
80;Introvert;0;0;1;2.619;0;31.419;1.400;3.970;6.406;0.720;1.320
81;Extrovert;1;0;0;-1.000;3;11.640;0.001;3.092;5.756;2.300;4.620
81;NonAgreeable;3;1;1;2.700;2;23.188;3.000;3.372;6.116;0.200;2.240
81;Conscientious;2;1;0;-1.000;7;13.829;0.153;2.776;4.166;0.600;6.520
81;Introvert;0;0;0;-1.000;4;20.093;1.969;3.474;7.098;0.300;3.020
82;Extrovert;0;0;0;-1.000;0;16.131;0.461;2.848;11.953;1.740;3.660
82;NonAgreeable;6;2;1;1.878;1;25.092;3.000;3.929;5.329;0.020;0.620
82;Conscientious;0;0;0;-1.000;3;14.309;1.586;2.767;6.102;0.620;3.600
82;Introvert;0;0;0;-1.000;2;18.090;1.961;2.757;11.220;0.220;5.120
83;Extrovert;0;0;0;-1.000;2;9.205;0.001;2.560;11.213;2.340;3.620
83;NonAgreeable;3;1;0;-1.000;2;20.336;3.000;2.842;6.991;0.620;2.860
83;Conscientious;0;0;0;-1.000;3;10.662;1.854;2.746;10.288;0.820;5.420
83;Introvert;3;1;1;3.639;1;18.676;3.000;2.697;9.100;0.320;2.440
84;Extrovert;1;0;0;-1.000;1;17.463;0.775;3.665;4.402;3.500;4.760
84;NonAgreeable;4;2;0;-1.000;2;26.903;3.000;3.173;5.769;0.020;5.960
84;Conscientious;0;0;0;-1.000;0;16.144;1.733;3.924;9.410;1.220;0.000
84;Introvert;1;0;1;2.421;1;25.502;3.000;4.548;10.593;0.820;1.200
85;Extrovert;0;0;0;-1.000;0;13.953;0.464;2.813;6.522;3.040;2.040
85;NonAgreeable;4;1;1;2.521;0;24.243;3.000;3.238;3.558;0.120;2.720
85;Conscientious;0;0;0;-1.000;1;15.961;0.441;2.943;8.035;0.720;4.320
85;Introvert;2;1;0;-1.000;1;19.286;0.692;2.752;2.617;0.420;5.000
86;Extrovert;0;0;0;-1.000;2;11.685;0.406;3.433;9.228;2.320;3.020
86;NonAgreeable;4;2;1;5.402;4;22.918;3.000;3.751;4.249;0.240;2.800
86;Conscientious;0;0;0;-1.000;2;14.002;0.267;3.467;8.400;0.720;3.020
86;Introvert;2;0;0;-1.000;4;20.681;0.159;3.977;3.546;0.720;2.800
87;Extrovert;0;0;0;-1.000;0;15.914;1.385;4.181;7.663;1.900;0.000
87;NonAgreeable;1;0;1;1.499;3;15.921;2.126;2.790;7.947;0.060;6.860
87;Conscientious;0;0;0;-1.000;1;9.923;0.222;3.041;7.241;0.620;3.020
87;Introvert;5;2;0;-1.000;2;19.695;3.000;2.689;4.770;0.520;3.980
88;Extrovert;0;0;0;-1.000;5;22.114;0.657;2.888;10.948;3.600;9.180
88;NonAgreeable;3;1;0;-1.000;6;40.470;3.000;2.954;8.107;0.120;11.800
88;Conscientious;0;0;0;-1.000;0;26.918;1.579;3.458;11.314;0.720;1.700
88;Introvert;3;1;1;3.161;5;37.493;3.000;3.558;5.765;1.020;6.780
89;Extrovert;0;0;0;-1.000;1;12.937;1.899;2.386;7.424;2.840;3.120
89;NonAgreeable;2;1;1;2.540;3;22.357;3.000;2.296;5.705;0.200;7.100
89;Conscientious;0;0;0;-1.000;2;15.053;0.658;3.138;9.498;1.200;3.060
89;Introvert;4;1;0;-1.000;2;20.726;1.302;2.589;6.648;0.400;5.960
90;Extrovert;0;0;0;-1.000;1;21.980;0.031;3.321;8.705;4.460;4.000
90;NonAgreeable;1;0;1;4.262;8;42.734;3.000;2.877;8.572;0.420;9.820
90;Conscientious;1;0;0;-1.000;3;27.524;0.083;3.053;6.324;1.500;5.680
90;Introvert;4;2;0;-1.000;6;30.757;0.087;3.536;7.529;1.400;5.520
91;Extrovert;0;0;0;-1.000;0;11.769;0.833;4.030;7.244;1.580;0.000
91;NonAgreeable;4;1;1;2.220;2;23.824;3.000;3.412;4.355;0.020;1.240
91;Conscientious;0;0;0;-1.000;0;10.978;1.076;3.700;10.864;0.620;0.000
91;Introvert;2;1;0;-1.000;2;15.584;0.610;3.062;6.737;0.460;1.240
92;Extrovert;0;0;0;-1.000;0;18.108;0.315;3.223;4.112;3.020;0.660
92;NonAgreeable;1;1;1;3.540;1;24.513;3.000;3.824;8.030;0.220;2.540
92;Conscientious;0;0;0;-1.000;0;12.164;2.333;4.529;10.654;0.420;0.000
92;Introvert;5;1;0;-1.000;1;22.659;1.306;3.672;4.227;0.720;1.880
93;Extrovert;0;0;0;-1.000;2;10.016;0.290;2.582;6.361;1.940;4.760
93;NonAgreeable;3;1;1;3.000;3;22.060;3.000;2.833;3.298;0.200;5.440
93;Conscientious;0;0;0;-1.000;1;11.797;1.592;2.944;7.001;0.700;2.980
93;Introvert;3;1;0;-1.000;4;16.867;3.000;2.667;3.483;0.100;7.220
94;Extrovert;0;0;0;-1.000;0;18.936;0.001;4.632;10.622;3.480;1.960
94;NonAgreeable;1;0;1;2.821;6;31.105;3.000;3.736;8.221;0.400;7.980
94;Conscientious;0;0;0;-1.000;0;21.742;0.718;3.762;9.748;0.700;2.120
94;Introvert;5;2;0;-1.000;6;26.183;0.769;3.974;5.710;0.700;8.140
95;Extrovert;0;0;0;-1.000;0;12.046;0.504;2.964;5.657;1.740;1.660
95;NonAgreeable;3;1;1;2.700;2;29.772;3.000;3.024;7.021;0.300;3.860
95;Conscientious;0;0;0;-1.000;1;13.445;1.159;2.933;6.226;0.300;2.500
95;Introvert;3;1;0;-1.000;1;19.498;0.916;2.864;5.437;0.500;3.020
96;Extrovert;0;0;0;-1.000;2;11.944;1.708;3.593;9.828;2.740;5.020
96;NonAgreeable;2;1;1;3.402;0;24.394;3.000;4.212;9.802;0.400;1.240
96;Conscientious;0;0;0;-1.000;2;16.844;0.619;3.352;7.113;0.800;5.020
96;Introvert;4;1;0;-1.000;0;20.226;1.927;4.357;4.220;0.300;0.140
97;Extrovert;2;0;0;-1.000;3;16.143;0.638;2.315;5.129;4.720;12.660
97;NonAgreeable;2;1;1;6.281;3;42.063;2.658;3.161;7.175;0.500;5.340
97;Conscientious;0;0;0;-1.000;4;14.233;0.047;2.395;6.816;0.880;14.400
97;Introvert;2;1;0;-1.000;0;27.464;0.484;3.517;6.350;0.700;0.240
98;Extrovert;2;0;0;-1.000;1;11.649;1.182;3.535;2.068;1.300;1.660
98;NonAgreeable;4;2;0;-1.000;2;17.502;3.000;2.622;7.751;0.020;3.480
98;Conscientious;0;0;0;-1.000;1;13.052;0.926;3.134;11.584;0.120;1.400
98;Introvert;0;0;1;0.820;2;12.666;1.347;2.829;9.248;0.220;3.220
99;Extrovert;0;0;0;-1.000;2;14.107;0.614;2.633;9.094;2.280;5.700
99;NonAgreeable;3;1;1;1.178;2;26.764;3.000;3.042;6.422;0.500;4.260
99;Conscientious;3;1;0;-1.000;2;18.568;1.665;2.674;7.287;0.300;4.260
99;Introvert;0;0;0;-1.000;2;18.963;1.765;2.432;9.657;0.100;5.700
100;Extrovert;0;0;0;-1.000;3;19.909;0.176;2.645;5.993;3.440;5.680
100;NonAgreeable;4;0;0;-1.000;8;33.846;2.883;2.759;4.013;0.220;7.440
100;Conscientious;1;1;0;-1.000;7;18.666;0.310;2.471;4.223;1.220;10.600
100;Introvert;1;1;1;0.900;0;29.508;2.107;3.521;6.802;0.320;0.000
101;Extrovert;0;0;0;-1.000;3;15.473;0.228;2.953;6.558;1.960;2.480
101;NonAgreeable;2;0;1;1.999;0;33.248;3.000;3.236;8.711;0.220;1.780
101;Conscientious;1;1;0;-1.000;0;13.878;1.529;4.044;8.283;0.920;0.000
101;Introvert;3;1;0;-1.000;3;18.333;3.000;3.076;4.593;0.420;3.260
102;Extrovert;0;0;0;-1.000;3;21.056;0.499;3.123;6.909;4.800;6.780
102;NonAgreeable;3;1;1;4.021;5;38.569;3.000;3.329;8.534;0.400;7.740
102;Conscientious;0;0;0;-1.000;5;16.962;0.165;2.939;8.532;1.700;5.840
102;Introvert;3;1;0;-1.000;3;27.399;3.000;2.974;6.709;0.700;9.020
103;Extrovert;0;0;0;-1.000;1;6.400;0.193;3.772;8.468;1.500;1.160
103;NonAgreeable;3;1;1;2.061;0;20.534;3.000;4.736;5.024;0.220;0.140
103;Conscientious;2;0;0;-1.000;3;11.488;1.194;2.535;3.425;0.320;2.660
103;Introvert;1;1;0;-1.000;4;15.620;2.246;2.591;3.594;0.120;3.460
104;Extrovert;3;1;0;-1.000;4;13.035;0.125;2.390;1.405;1.880;5.420
104;NonAgreeable;0;0;1;2.564;1;24.686;1.804;2.741;7.219;0.220;3.820
104;Conscientious;0;0;0;-1.000;2;19.440;0.427;2.328;6.595;0.120;4.800
104;Introvert;3;1;0;-1.000;5;14.429;0.100;2.105;2.073;0.520;5.420
105;Extrovert;0;0;0;-1.000;0;11.969;0.777;3.876;7.434;1.220;0.000
105;NonAgreeable;3;2;0;-1.000;0;22.788;3.000;2.844;6.092;0.120;0.340
105;Conscientious;0;0;0;-1.000;0;8.297;3.000;3.382;7.988;0.020;1.460
105;Introvert;3;0;1;0.620;0;12.673;3.000;3.325;3.610;0.220;1.800
106;Extrovert;0;0;0;-1.000;2;12.348;1.212;2.247;5.039;1.380;1.100
106;NonAgreeable;0;0;1;4.241;2;19.728;3.000;3.045;6.283;0.000;2.300
106;Conscientious;4;1;0;-1.000;3;14.337;1.153;2.354;2.978;0.300;2.180
106;Introvert;2;1;0;-1.000;3;14.342;1.371;2.269;2.513;0.200;2.260
107;Extrovert;0;0;0;-1.000;0;15.208;1.241;5.311;9.220;2.300;0.000
107;NonAgreeable;3;1;1;1.320;4;19.322;3.000;3.404;5.933;0.220;3.160
107;Conscientious;2;1;0;-1.000;1;13.044;0.069;4.555;7.741;0.360;0.640
107;Introvert;1;0;0;-1.000;3;19.603;1.057;3.697;5.968;0.220;2.520
108;Extrovert;0;0;0;-1.000;9;12.544;0.026;2.163;5.309;2.280;11.220
108;NonAgreeable;1;1;1;1.373;5;25.588;2.807;2.193;5.385;0.120;8.580
108;Conscientious;4;1;0;-1.000;4;20.168;0.566;2.771;3.927;0.460;4.920
108;Introvert;1;0;0;-1.000;8;22.317;0.276;2.109;3.977;0.320;11.700
109;Extrovert;0;0;0;-1.000;4;20.439;1.286;4.871;12.543;2.840;3.940
109;NonAgreeable;2;0;1;4.460;7;28.752;3.000;3.034;5.420;0.320;7.400
109;Conscientious;2;1;0;-1.000;5;19.075;0.030;3.161;6.517;0.560;5.400
109;Introvert;2;1;0;-1.000;6;22.255;0.337;3.451;5.334;0.820;5.260
110;Extrovert;0;0;0;-1.000;5;17.319;0.237;2.556;6.866;3.020;5.680
110;NonAgreeable;1;0;1;2.500;6;38.160;0.640;2.649;7.970;0.240;5.980
110;Conscientious;1;0;0;-1.000;10;15.696;0.400;2.265;5.785;1.200;8.180
110;Introvert;4;2;0;-1.000;7;26.627;1.547;2.363;5.148;0.520;12.140
111;Extrovert;0;0;0;-1.000;0;20.079;0.172;2.646;5.629;3.040;1.420
111;NonAgreeable;3;1;1;8.059;6;37.453;3.000;2.495;5.834;0.020;5.940
111;Conscientious;0;0;0;-1.000;4;17.570;3.000;2.247;8.763;1.320;7.700
111;Introvert;3;1;0;-1.000;2;20.488;0.381;2.321;7.125;1.420;6.380
112;Extrovert;1;0;0;-1.000;4;19.878;0.127;2.467;5.113;9.400;9.420
112;NonAgreeable;1;0;0;-1.000;12;60.497;1.602;2.265;5.362;0.420;15.460
112;Conscientious;0;0;0;-1.000;9;31.558;0.753;2.570;7.504;1.620;14.680
112;Introvert;4;2;1;4.360;7;53.552;0.718;2.394;5.510;0.320;16.880
113;Extrovert;0;0;0;-1.000;0;17.396;0.914;3.458;6.039;7.740;1.920
113;NonAgreeable;1;0;1;9.779;7;54.339;3.000;3.120;4.645;0.220;8.660
113;Conscientious;4;1;0;-1.000;5;21.168;0.867;3.174;7.872;1.620;12.120
113;Introvert;1;1;0;-1.000;8;33.403;0.851;2.831;5.649;1.420;9.980
114;Extrovert;0;0;0;-1.000;5;13.871;0.018;1.912;4.869;1.600;10.040
114;NonAgreeable;4;2;1;3.859;4;26.244;3.000;2.169;4.102;0.620;4.440
114;Conscientious;1;0;0;-1.000;2;13.591;0.186;2.349;5.154;0.720;2.580
114;Introvert;1;0;0;-1.000;7;14.733;1.230;1.713;5.153;0.820;11.000
115;Extrovert;1;0;0;-1.000;7;17.489;1.260;2.664;3.556;2.180;9.740
115;NonAgreeable;4;2;1;4.680;6;40.082;3.000;2.698;6.349;0.120;6.320
115;Conscientious;1;0;0;-1.000;7;21.964;3.000;2.345;6.636;0.720;11.680
115;Introvert;0;0;0;-1.000;0;28.410;1.900;3.485;7.815;1.120;1.640
116;Extrovert;0;0;0;-1.000;6;22.923;0.003;2.816;5.914;4.000;7.920
116;NonAgreeable;3;1;0;-1.000;6;38.002;3.000;2.885;6.583;0.500;9.280
116;Conscientious;3;1;0;-1.000;1;24.954;0.541;2.665;4.636;0.600;2.080
116;Introvert;0;0;1;6.242;1;31.529;0.767;3.914;7.207;0.600;3.440
117;Extrovert;0;0;0;-1.000;5;14.532;0.002;2.320;8.244;4.820;6.960
117;NonAgreeable;4;2;1;5.261;6;39.251;3.000;2.552;6.268;0.520;6.960
117;Conscientious;0;0;0;-1.000;5;18.852;0.370;2.678;7.797;1.020;6.760
117;Introvert;2;0;0;-1.000;2;31.009;2.503;3.342;7.446;0.420;2.740
118;Extrovert;0;0;0;-1.000;2;12.285;0.936;2.344;3.063;2.740;4.460
118;NonAgreeable;2;1;1;5.420;2;23.565;3.000;2.169;2.965;0.120;6.540
118;Conscientious;3;1;0;-1.000;5;15.623;2.176;2.167;2.790;0.520;9.380
118;Introvert;1;0;0;-1.000;1;15.327;3.000;3.055;4.825;0.420;2.840
119;Extrovert;0;0;0;-1.000;8;10.724;0.001;2.359;4.478;4.220;7.780
119;NonAgreeable;5;1;1;5.599;1;30.436;3.000;3.318;4.537;0.320;2.880
119;Conscientious;0;0;0;-1.000;10;18.699;3.000;2.342;8.509;0.820;10.800
119;Introvert;1;1;0;-1.000;3;25.574;3.000;3.076;7.805;0.520;5.680
120;Extrovert;1;0;0;-1.000;0;15.072;1.864;2.634;5.471;3.280;3.020
120;NonAgreeable;5;2;0;-1.000;7;28.667;3.000;3.119;5.174;0.320;5.160
120;Conscientious;0;0;0;-1.000;4;17.660;2.325;2.646;9.104;0.720;8.260
120;Introvert;0;0;1;1.101;5;26.291;3.000;2.626;8.044;0.900;5.720
121;Extrovert;3;1;0;-1.000;7;18.220;0.446;2.141;4.890;5.980;13.420
121;NonAgreeable;1;1;1;10.762;7;48.115;0.764;2.954;8.121;0.120;8.780
121;Conscientious;1;0;0;-1.000;9;24.355;0.024;2.174;4.951;1.140;15.140
121;Introvert;1;0;0;-1.000;11;27.814;2.825;2.084;5.248;1.120;9.780
122;Extrovert;2;0;0;-1.000;2;14.679;0.397;1.903;2.718;0.780;7.620
122;NonAgreeable;1;0;1;2.663;1;22.062;3.000;3.463;5.646;0.020;1.340
122;Conscientious;2;1;0;-1.000;4;16.039;3.000;2.059;3.144;0.020;7.840
122;Introvert;1;1;0;-1.000;3;19.957;3.000;2.905;5.947;0.220;2.620
123;Extrovert;0;0;0;-1.000;4;15.047;1.053;4.623;11.776;1.820;2.860
123;NonAgreeable;1;1;1;2.581;0;21.188;3.000;3.344;6.008;0.220;0.500
123;Conscientious;4;1;0;-1.000;4;12.614;0.335;3.279;4.279;0.320;4.180
123;Introvert;1;0;0;-1.000;0;12.079;0.692;4.159;4.245;0.320;0.820
124;Extrovert;0;0;0;-1.000;0;14.669;0.163;3.444;9.971;2.440;2.280
124;NonAgreeable;6;2;1;2.479;0;26.750;2.413;4.259;5.943;0.020;0.000
124;Conscientious;0;0;0;-1.000;2;10.711;0.056;2.696;6.622;0.140;6.760
124;Introvert;0;0;0;-1.000;2;13.107;1.037;2.707;6.141;0.720;6.340
125;Extrovert;0;0;0;-1.000;3;15.548;0.246;2.980;6.499;2.460;2.340
125;NonAgreeable;3;1;1;5.739;2;26.483;3.000;3.036;5.133;0.220;1.620
125;Conscientious;0;0;0;-1.000;2;13.610;0.520;3.698;9.652;0.920;1.400
125;Introvert;3;1;0;-1.000;3;18.474;2.258;3.741;4.083;1.180;1.760
126;Extrovert;0;0;0;-1.000;1;17.116;0.003;3.349;8.733;2.500;2.740
126;NonAgreeable;5;1;1;3.379;0;27.439;3.000;4.093;6.706;0.320;1.040
126;Conscientious;1;1;0;-1.000;3;19.119;1.528;3.174;7.779;0.420;5.960
126;Introvert;0;0;0;-1.000;2;15.160;0.088;4.283;11.074;0.980;2.480
127;Extrovert;0;0;0;-1.000;21;17.514;1.761;2.068;4.636;4.820;19.800
127;NonAgreeable;5;1;1;16.720;15;35.766;3.000;2.445;3.268;0.320;10.840
127;Conscientious;0;0;0;-1.000;25;21.914;1.440;2.115;5.125;1.920;20.080
127;Introvert;1;1;0;-1.000;3;31.428;2.667;3.513;7.204;0.620;2.240
128;Extrovert;0;0;0;-1.000;5;18.199;0.063;3.079;5.564;3.740;4.640
128;NonAgreeable;1;0;0;-1.000;6;35.647;3.000;3.113;7.608;0.020;4.120
128;Conscientious;5;2;0;-1.000;7;20.713;0.574;3.297;5.090;0.740;5.640
128;Introvert;0;0;1;2.322;0;32.188;2.067;4.021;6.828;0.520;1.460
129;Extrovert;0;0;0;-1.000;1;21.120;0.647;4.402;6.538;2.420;1.980
129;NonAgreeable;4;2;1;6.341;3;33.198;3.000;3.677;4.148;0.320;4.120
129;Conscientious;0;0;0;-1.000;1;14.699;1.648;5.073;9.405;1.020;0.900
129;Introvert;2;0;0;-1.000;1;22.673;2.067;4.171;6.346;0.520;1.240
130;Extrovert;0;0;0;-1.000;1;16.112;0.351;3.397;9.972;4.020;2.040
130;NonAgreeable;1;0;1;5.981;5;31.400;3.000;2.820;4.753;0.820;8.900
130;Conscientious;4;2;0;-1.000;3;18.558;1.284;3.032;5.395;1.420;5.080
130;Introvert;1;0;0;-1.000;3;23.125;1.803;3.081;6.245;0.320;5.400
131;Extrovert;0;0;0;-1.000;10;38.389;0.888;3.660;8.766;7.360;12.560
131;NonAgreeable;1;1;0;-1.000;12;71.964;2.444;3.198;7.116;0.720;11.560
131;Conscientious;1;0;0;-1.000;3;25.756;1.284;4.328;4.309;2.720;4.480
131;Introvert;4;1;1;4.032;3;50.356;1.240;4.275;6.642;1.420;4.920
132;Extrovert;0;0;0;-1.000;6;11.280;0.820;3.978;10.116;3.260;6.680
132;NonAgreeable;4;2;0;-1.000;3;27.172;2.784;3.669;4.509;0.320;4.700
132;Conscientious;2;0;0;-1.000;3;19.758;0.010;4.072;4.998;0.680;4.980
132;Introvert;0;0;1;2.359;6;16.599;0.646;3.510;9.507;0.940;6.960
133;Extrovert;0;0;0;-1.000;5;15.716;0.439;2.533;4.514;2.020;6.440
133;NonAgreeable;2;2;1;2.698;2;26.107;3.000;3.190;8.189;0.120;3.460
133;Conscientious;0;0;0;-1.000;4;15.032;1.087;3.051;10.106;0.520;4.380
133;Introvert;4;0;0;-1.000;11;22.815;0.666;2.626;4.748;0.220;7.660
134;Extrovert;0;0;0;-1.000;2;16.478;0.929;3.766;6.875;3.960;2.480
134;NonAgreeable;2;0;1;6.421;1;40.537;2.692;4.131;8.044;0.020;2.380
134;Conscientious;1;1;0;-1.000;1;16.640;0.261;3.322;3.968;1.420;4.040
134;Introvert;3;1;0;-1.000;2;23.606;0.689;3.294;3.547;0.820;4.140
135;Extrovert;0;0;0;-1.000;5;13.778;0.362;3.415;8.514;2.700;5.140
135;NonAgreeable;0;0;1;4.239;7;28.067;3.000;2.896;7.464;0.220;7.080
135;Conscientious;0;0;0;-1.000;3;17.477;0.554;2.440;5.359;0.320;10.380
135;Introvert;6;2;0;-1.000;5;17.762;0.122;2.478;3.451;0.120;10.380
136;Extrovert;0;0;0;-1.000;0;16.087;0.192;3.430;10.133;3.000;0.000
136;NonAgreeable;3;1;1;4.859;3;25.889;3.000;2.705;7.173;0.400;3.720
136;Conscientious;0;0;0;-1.000;1;17.306;0.243;2.751;7.969;0.520;2.480
136;Introvert;3;1;0;-1.000;2;24.975;0.062;3.998;7.513;0.460;1.480
137;Extrovert;2;0;0;-1.000;12;18.522;2.325;3.449;3.814;6.220;16.640
137;NonAgreeable;3;1;1;4.440;9;44.510;3.000;3.216;8.164;0.920;12.460
137;Conscientious;1;1;0;-1.000;16;28.298;3.000;2.931;6.476;1.720;19.740
137;Introvert;0;0;0;-1.000;3;23.152;1.646;5.579;12.542;2.020;2.540
138;Extrovert;1;1;0;-1.000;0;18.709;0.601;3.298;8.492;4.780;1.080
138;NonAgreeable;1;1;0;-1.000;3;38.262;3.000;2.981;5.480;0.220;6.700
138;Conscientious;2;0;0;-1.000;3;23.357;2.494;3.119;5.153;0.820;5.800
138;Introvert;2;0;1;2.681;0;32.731;2.577;3.068;6.868;1.220;0.960
139;Extrovert;0;0;0;-1.000;0;15.183;0.179;3.658;9.224;2.800;0.260
139;NonAgreeable;1;0;1;2.140;5;32.728;3.000;3.258;6.372;0.320;6.360
139;Conscientious;2;2;0;-1.000;5;16.290;0.452;3.121;5.438;1.120;6.100
139;Introvert;3;0;0;-1.000;0;21.995;0.456;3.574;4.920;0.520;0.000
140;Extrovert;0;0;0;-1.000;0;16.458;0.634;2.918;6.368;3.100;0.400
140;NonAgreeable;4;2;1;7.839;2;30.182;3.000;3.247;3.959;0.320;3.460
140;Conscientious;1;0;0;-1.000;2;13.989;0.549;2.357;2.781;0.520;6.780
140;Introvert;1;0;0;-1.000;0;19.407;1.121;2.671;3.649;0.720;3.840
141;Extrovert;0;0;0;-1.000;7;18.327;0.559;2.339;8.364;2.240;9.120
141;NonAgreeable;3;1;1;4.160;1;29.642;3.000;3.377;5.030;0.020;3.100
141;Conscientious;0;0;0;-1.000;6;16.741;3.000;2.652;8.995;0.720;6.020
141;Introvert;3;1;0;-1.000;0;17.954;2.037;2.878;6.932;1.120;0.000
142;Extrovert;0;0;0;-1.000;11;24.932;0.333;3.024;5.324;8.880;11.340
142;NonAgreeable;5;1;0;-1.000;13;66.590;3.000;2.550;4.318;0.320;12.840
142;Conscientious;0;0;0;-1.000;9;29.967;0.944;3.169;7.085;3.120;9.520
142;Introvert;1;1;0;-1.000;17;34.472;0.350;2.826;5.631;1.420;18.100
143;Extrovert;2;0;0;-1.000;2;14.692;0.872;2.265;2.558;1.180;4.500
143;NonAgreeable;0;0;1;4.900;2;22.850;3.000;2.145;5.763;0.420;3.240
143;Conscientious;4;2;0;-1.000;2;18.637;2.522;2.385;4.635;0.520;5.280
143;Introvert;0;0;0;-1.000;0;14.002;1.211;3.394;8.007;0.320;0.000
144;Extrovert;0;0;0;-1.000;3;16.985;1.961;4.095;7.622;5.260;6.040
144;NonAgreeable;3;1;1;2.940;3;43.333;1.857;3.423;4.916;0.020;6.960
144;Conscientious;0;0;0;-1.000;3;21.861;1.971;3.432;7.117;0.720;4.020
144;Introvert;3;1;0;-1.000;5;20.955;0.164;3.477;6.874;1.020;8.860
145;Extrovert;1;1;0;-1.000;1;13.786;1.637;3.089;7.178;2.200;1.980
145;NonAgreeable;3;1;0;-1.000;3;32.062;3.000;3.413;4.277;0.120;4.860
145;Conscientious;0;0;0;-1.000;2;21.823;0.899;3.642;8.407;0.820;3.420
145;Introvert;2;0;1;3.859;0;32.406;2.455;3.569;6.565;0.120;0.540
146;Extrovert;0;0;0;-1.000;6;15.652;0.476;3.329;6.519;3.500;5.400
146;NonAgreeable;4;1;1;3.201;6;29.771;3.000;2.892;6.458;0.320;2.540
146;Conscientious;0;0;0;-1.000;2;10.382;0.517;3.303;6.185;1.220;1.580
146;Introvert;2;1;0;-1.000;4;19.846;0.449;2.678;6.784;0.520;5.440
147;Extrovert;0;0;0;-1.000;4;24.608;0.537;3.635;6.391;4.240;3.800
147;NonAgreeable;6;2;0;-1.000;3;45.914;3.000;3.276;7.585;0.380;3.380
147;Conscientious;0;0;0;-1.000;4;27.808;2.531;3.101;10.579;1.120;7.140
147;Introvert;0;0;1;1.380;5;35.634;2.079;2.952;9.631;0.720;9.380
148;Extrovert;0;0;0;-1.000;3;14.914;0.003;2.216;6.304;3.660;5.820
148;NonAgreeable;2;1;0;-1.000;4;25.162;3.000;2.159;3.682;0.220;9.340
148;Conscientious;1;0;0;-1.000;5;21.176;0.637;1.934;4.224;0.820;10.360
148;Introvert;3;1;1;0.880;0;23.249;1.540;2.575;8.217;0.420;2.740
149;Extrovert;0;0;0;-1.000;0;15.242;0.827;2.846;6.909;1.920;2.420
149;NonAgreeable;4;1;1;1.361;1;22.486;3.000;3.258;4.715;0.320;2.960
149;Conscientious;1;0;0;-1.000;0;14.965;2.916;3.078;6.119;0.320;3.040
149;Introvert;1;1;0;-1.000;1;24.185;2.243;3.991;8.624;0.220;1.300
150;Extrovert;0;0;0;-1.000;1;11.958;0.001;4.126;6.079;2.000;1.420
150;NonAgreeable;1;1;1;2.341;5;24.755;3.000;3.449;6.377;0.120;4.860
150;Conscientious;0;0;0;-1.000;4;15.745;0.529;4.486;6.508;0.720;3.640
150;Introvert;5;1;0;-1.000;0;15.779;0.905;3.296;4.634;0.220;1.340
151;Extrovert;2;1;0;-1.000;5;17.662;2.020;1.875;5.550;1.840;12.600
151;NonAgreeable;0;0;1;6.480;3;36.678;3.000;3.539;9.134;0.320;2.500
151;Conscientious;0;0;0;-1.000;8;20.751;2.128;1.823;6.407;0.420;10.600
151;Introvert;4;1;0;-1.000;10;15.613;2.080;2.459;4.290;0.920;10.140
152;Extrovert;1;0;0;-1.000;0;13.582;1.549;3.349;5.004;3.140;0.980
152;NonAgreeable;1;0;1;3.341;2;29.736;2.630;3.606;6.241;0.200;3.000
152;Conscientious;3;1;0;-1.000;2;22.083;0.472;3.519;3.699;0.500;1.800
