episode;personality;hitsInflicted;dragonsKilled;hasKey;timeToFindKey;agentCollisions;distanceTraveled;avgSpeed;avgDistanceFromAgents;avgDistanceFromDragons;idleTime;timeInVicinityOfAgents
70;Introvert;0;0;0;-1.000;0;15.016;1.693;5.038;6.591;1.100;0.000
70;Introvert;1;0;0;-1.000;0;14.909;1.154;3.462;6.291;0.720;0.000
70;Introvert;3;1;0;-1.000;0;16.667;0.570;3.820;5.748;0.320;0.000
70;Introvert;0;0;0;-1.000;0;15.935;1.502;3.778;6.049;0.420;0.000
71;Introvert;4;0;0;-1.000;0;11.832;0.623;3.977;4.220;1.160;1.040
71;Introvert;0;0;1;1.400;0;9.235;3.000;5.112;11.062;0.220;0.000
71;Introvert;1;1;0;-1.000;0;13.572;0.854;4.385;8.808;0.220;1.040
71;Introvert;1;1;0;-1.000;0;14.732;3.000;4.280;4.699;0.120;0.000
72;Introvert;1;1;0;-1.000;1;26.718;0.393;4.390;8.985;2.800;2.280
72;Introvert;2;1;0;-1.000;1;17.529;0.903;4.750;4.915;1.220;2.340
72;Introvert;1;0;0;-1.000;1;20.882;0.281;3.596;7.003;0.820;3.320
72;Introvert;2;0;1;1.380;1;25.593;3.000;3.763;4.692;0.820;3.380
73;Introvert;2;1;0;-1.000;0;21.259;0.128;4.062;7.838;1.300;2.200
73;Introvert;0;0;0;-1.000;0;15.437;2.594;4.164;6.200;0.500;0.000
73;Introvert;3;1;1;0.301;0;21.906;1.654;4.190;5.555;0.500;0.000
73;Introvert;1;0;0;-1.000;0;20.527;0.609;5.034;6.360;0.200;2.200
74;Introvert;0;0;0;-1.000;0;11.916;0.469;4.384;6.614;1.700;0.000
74;Introvert;2;1;0;-1.000;0;14.885;1.019;4.120;3.298;0.320;1.640
74;Introvert;4;1;0;-1.000;0;15.752;1.259;4.063;4.906;0.420;2.240
74;Introvert;0;0;1;2.720;0;18.578;1.519;4.733;10.729;0.220;0.600
75;Introvert;2;1;0;-1.000;1;18.211;0.001;3.486;4.476;1.300;3.120
75;Introvert;0;0;0;-1.000;0;9.552;1.809;4.624;9.355;0.520;0.000
75;Introvert;1;0;0;-1.000;1;14.432;0.532;4.292;6.937;0.320;1.500
75;Introvert;3;1;1;2.139;2;21.335;3.000;3.563;4.141;0.320;4.620
76;Introvert;0;0;0;-1.000;1;20.954;0.710;5.023;11.367;3.740;6.440
76;Introvert;2;1;1;3.060;1;35.903;3.000;4.133;7.738;0.920;6.980
76;Introvert;4;1;0;-1.000;0;31.304;1.403;4.929;4.483;1.020;0.540
76;Introvert;0;0;0;-1.000;0;17.890;1.400;5.078;8.055;2.320;0.880
77;Introvert;0;0;0;-1.000;0;15.736;0.944;4.596;8.964;1.800;0.000
77;Introvert;1;1;1;1.660;2;26.549;3.000;3.783;7.079;0.220;4.180
77;Introvert;2;0;0;-1.000;2;16.351;1.136;3.192;4.176;0.520;4.640
