episode;personality;hitsInflicted;dragonsKilled;hasKey;timeToFindKey;agentCollisions;distanceTraveled;avgSpeed;avgDistanceFromAgents;avgDistanceFromDragons;idleTime;timeInVicinityOfAgents
76;Conscientious;2;0;1;4.720;1;22.541;2.256;3.654;7.804;0.320;2.360
76;NonConscientious;3;1;0;-1.000;0;16.950;0.301;3.362;5.207;0.320;0.000
76;Agreeable;1;1;0;-1.000;5;20.821;1.249;2.484;7.379;0.620;4.200
77;Introvert;1;0;0;-1.000;2;14.672;0.696;2.491;4.443;1.300;2.740
77;Conscientious;1;0;1;2.659;0;15.338;3.000;3.500;6.416;0.300;0.240
77;NonConscientious;2;1;0;-1.000;3;14.537;1.315;2.736;4.469;0.300;3.540
77;Agreeable;2;1;0;-1.000;1;15.754;0.538;2.328;4.802;0.540;1.600
78;Introvert;2;0;0;-1.000;1;27.705;0.057;3.548;4.351;3.660;3.400
78;Conscientious;0;0;1;2.960;1;32.288;2.870;3.192;4.925;0.620;2.320
78;NonConscientious;0;0;0;-1.000;1;25.412;1.876;3.755;10.052;0.900;2.900
78;Agreeable;4;2;0;-1.000;3;24.295;0.451;3.193;6.788;1.400;6.220
79;Introvert;0;0;0;-1.000;2;28.733;2.599;3.866;7.083;5.960;3.920
79;Conscientious;0;0;1;5.887;4;41.224;3.000;2.855;6.288;0.800;5.100
79;NonConscientious;4;1;0;-1.000;3;32.768;3.000;3.014;5.154;1.100;7.160
79;Agreeable;2;1;0;-1.000;1;31.035;3.000;3.717;7.082;1.300;2.460
80;Introvert;0;0;0;-1.000;0;20.069;2.095;5.139;6.315;2.980;0.840
80;Conscientious;0;0;1;3.558;0;20.825;2.234;4.711;10.855;0.920;0.540
80;NonConscientious;0;0;0;-1.000;3;14.125;0.086;4.117;8.167;0.480;6.360
80;Agreeable;6;2;0;-1.000;3;20.594;0.212;3.813;3.782;0.420;7.740
81;Introvert;0;0;0;-1.000;0;21.069;0.710;3.509;9.609;3.000;1.080
81;Conscientious;0;0;0;-1.000;1;22.248;2.341;3.935;9.280;0.520;2.820
81;NonConscientious;5;2;1;1.961;0;42.584;3.000;4.618;5.519;0.220;0.200
81;Agreeable;1;0;0;-1.000;1;25.311;1.532;3.170;7.232;0.820;4.100
82;Introvert;2;0;0;-1.000;3;24.848;2.033;3.598;7.630;2.500;4.280
82;Conscientious;0;0;1;2.341;0;27.987;3.000;4.010;5.215;0.260;0.000
82;NonConscientious;0;0;0;-1.000;2;20.791;1.078;4.232;9.805;0.620;1.520
82;Agreeable;4;2;0;-1.000;1;22.530;3.000;3.060;5.690;0.120;2.760
83;Introvert;5;2;0;-1.000;5;13.253;0.917;2.466;5.751;1.940;8.300
83;Conscientious;1;0;1;1.859;0;21.964;0.459;3.531;5.948;0.400;0.000
83;NonConscientious;0;0;0;-1.000;2;16.785;0.483;2.632;7.048;0.500;3.960
83;Agreeable;0;0;0;-1.000;3;15.768;0.477;2.381;6.211;1.000;6.720
84;Introvert;3;1;0;-1.000;1;18.177;1.424;2.657;4.854;1.540;3.120
84;Conscientious;0;0;0;-1.000;0;14.030;1.644;2.899;5.605;1.120;0.360
84;NonConscientious;1;0;0;-1.000;0;16.130;0.220;2.881;5.370;0.620;0.280
84;Agreeable;0;0;0;-1.000;1;17.390;0.776;2.208;6.202;0.620;3.380
85;Introvert;4;1;0;-1.000;3;10.734;0.184;2.684;1.788;4.260;5.760
85;Conscientious;0;0;1;4.678;0;25.999;3.000;3.760;7.057;0.720;1.660
85;NonConscientious;2;1;0;-1.000;3;16.945;1.742;3.310;2.802;0.720;5.760
85;Agreeable;0;0;0;-1.000;0;22.365;0.286;3.428;6.259;1.020;0.800
86;Introvert;1;0;1;4.339;4;28.715;2.068;2.759;4.448;1.340;9.180
86;Conscientious;3;1;0;-1.000;3;20.850;1.388;2.892;4.710;0.420;7.140
86;NonConscientious;0;0;0;-1.000;5;19.206;1.012;3.290;8.945;0.920;7.700
86;Agreeable;2;1;0;-1.000;2;23.267;1.382;3.230;3.489;0.420;6.960
87;Introvert;0;0;0;-1.000;2;16.584;2.144;3.913;11.625;1.900;3.100
87;Conscientious;0;0;1;1.199;0;20.906;3.000;2.974;7.756;0.720;0.000
87;NonConscientious;1;0;0;-1.000;3;19.274;1.543;2.797;8.565;0.320;4.880
87;Agreeable;5;2;0;-1.000;1;11.935;3.000;4.087;2.154;1.520;1.780
88;Introvert;1;1;0;-1.000;2;15.254;0.075;2.060;4.383;1.320;8.380
88;Conscientious;1;0;0;-1.000;1;12.788;0.320;2.601;4.954;1.060;4.780
88;NonConscientious;0;0;1;1.560;0;22.746;2.290;3.089;6.301;0.220;0.000
88;Agreeable;4;1;0;-1.000;3;17.598;0.238;2.420;3.356;0.420;4.580
89;Introvert;3;0;1;4.741;10;29.979;2.599;2.251;6.012;2.360;9.660
89;Conscientious;0;0;0;-1.000;5;26.263;2.798;2.891;4.445;1.220;6.000
89;NonConscientious;2;2;0;-1.000;13;25.216;0.841;2.061;6.424;0.720;14.740
89;Agreeable;1;0;0;-1.000;6;26.987;3.000;2.617;7.605;1.120;8.300
90;Introvert;2;0;0;-1.000;1;20.557;1.979;4.082;6.218;1.840;1.740
90;Conscientious;0;0;1;1.120;8;17.297;2.038;3.913;9.385;0.620;4.240
90;NonConscientious;1;1;0;-1.000;10;19.085;3.000;2.647;3.790;0.320;8.080
90;Agreeable;3;1;0;-1.000;9;19.205;2.757;2.753;3.854;0.540;7.760
91;Introvert;2;0;1;1.680;1;32.763;1.767;4.087;6.042;1.300;3.640
91;Conscientious;0;0;0;-1.000;3;29.198;0.130;4.270;8.865;1.020;2.320
91;NonConscientious;2;2;0;-1.000;4;24.750;0.569;4.103;6.889;0.920;3.600
91;Agreeable;2;0;0;-1.000;2;26.033;0.275;3.713;6.567;1.420;4.920
92;Introvert;3;1;0;-1.000;1;28.995;0.498;3.929;6.037;4.160;2.340
92;Conscientious;2;1;1;1.801;2;28.098;1.953;3.895;8.225;1.320;4.440
92;NonConscientious;1;0;0;-1.000;0;23.668;0.517;4.164;7.458;1.700;0.640
92;Agreeable;0;0;0;-1.000;1;28.834;1.132;3.655;8.105;1.020;3.380
93;Introvert;3;1;0;-1.000;4;29.344;1.090;3.222;5.806;6.760;8.380
93;Conscientious;0;0;0;-1.000;4;40.297;3.000;3.653;5.101;1.620;10.200
93;NonConscientious;3;1;1;10.700;1;28.305;3.000;3.260;7.023;0.420;4.500
93;Agreeable;0;0;0;-1.000;1;36.309;1.307;3.325;7.469;1.620;1.640
94;Introvert;1;0;0;-1.000;0;25.787;0.003;3.649;5.539;5.720;0.000
94;Conscientious;1;0;0;-1.000;2;30.226;0.170;2.913;4.307;1.920;3.280
94;NonConscientious;2;1;1;7.480;2;51.846;1.836;3.445;5.307;0.520;5.280
94;Agreeable;2;1;0;-1.000;0;27.548;0.259;3.423;6.437;1.420;2.760
95;Introvert;3;0;0;-1.000;1;20.868;1.378;3.917;5.204;3.000;1.240
95;Conscientious;0;0;1;2.579;1;24.160;3.000;3.629;7.501;0.820;1.840
95;NonConscientious;1;0;0;-1.000;1;17.009;1.217;3.875;4.501;1.260;1.840
95;Agreeable;2;2;0;-1.000;1;28.074;3.000;4.224;7.820;0.620;1.240
96;Introvert;0;0;0;-1.000;0;15.285;0.834;3.808;6.472;4.160;0.900
96;Conscientious;2;1;1;3.260;0;25.354;1.685;3.844;5.048;0.620;2.060
96;NonConscientious;0;0;0;-1.000;0;18.321;1.310;3.952;8.989;1.120;0.000
96;Agreeable;4;1;0;-1.000;0;24.502;1.683;3.119;4.776;0.720;2.960
97;Introvert;2;1;0;-1.000;2;22.357;0.063;2.912;4.940;6.860;5.240
97;Conscientious;1;0;0;-1.000;1;26.549;2.724;3.392;4.095;1.820;1.840
97;NonConscientious;0;0;1;1.700;3;38.908;2.914;3.325;7.167;0.620;4.660
97;Agreeable;3;1;0;-1.000;0;30.221;1.317;2.837;4.464;1.320;1.820
98;Introvert;0;0;1;7.882;0;24.250;2.270;4.629;7.279;3.640;0.000
98;Conscientious;0;0;0;-1.000;0;23.248;3.000;3.405;7.124;0.820;0.000
98;NonConscientious;0;0;0;-1.000;0;16.123;1.040;4.018;10.137;1.820;1.360
98;Agreeable;6;2;0;-1.000;0;22.973;1.261;3.180;3.346;0.920;1.360
99;Introvert;2;0;1;1.261;2;24.980;2.599;2.687;5.402;1.440;8.720
99;Conscientious;0;0;0;-1.000;1;19.557;2.175;2.801;5.643;1.220;4.740
99;NonConscientious;3;1;0;-1.000;2;21.867;0.965;3.188;5.064;0.720;4.180
99;Agreeable;1;1;0;-1.000;1;20.089;2.720;2.385;5.317;0.120;9.880
100;Introvert;5;1;0;-1.000;7;22.513;0.287;3.267;4.703;3.420;9.000
100;Conscientious;0;0;0;-1.000;0;26.069;0.240;3.169;5.809;0.700;2.500
100;NonConscientious;1;1;1;10.920;7;32.064;3.000;3.147;5.906;0.400;10.420
100;Agreeable;0;0;0;-1.000;0;21.176;1.523;3.548;9.413;0.900;3.280
101;Introvert;3;0;0;-1.000;0;27.353;0.273;3.818;5.883;4.100;1.820
101;Conscientious;1;1;0;-1.000;0;20.838;0.662;4.016;4.079;1.020;5.140
101;NonConscientious;1;1;1;9.719;4;38.842;2.897;3.831;7.780;0.920;3.720
101;Agreeable;1;0;0;-1.000;4;25.193;0.079;2.912;5.291;1.540;8.060
102;Introvert;2;0;0;-1.000;3;21.760;0.659;2.631;7.083;1.920;5.360
102;Conscientious;1;0;1;2.479;3;18.702;2.088;2.846;4.767;0.320;2.000
102;NonConscientious;1;1;0;-1.000;5;18.915;0.196;2.563;8.504;0.920;5.100
102;Agreeable;2;1;0;-1.000;3;15.759;1.426;2.860;4.579;0.520;2.920
103;Introvert;0;0;0;-1.000;3;14.549;2.599;3.625;10.796;1.940;7.720
103;Conscientious;0;0;1;2.080;2;16.766;3.000;4.722;11.747;0.320;1.860
103;NonConscientious;0;0;0;-1.000;3;11.857;0.796;3.359;11.365;0.420;7.720
103;Agreeable;6;2;0;-1.000;2;18.219;0.810;4.416;4.007;0.820;1.860
104;Introvert;0;0;0;-1.000;0;23.103;0.255;4.189;8.316;3.400;0.000
104;Conscientious;0;0;1;5.279;0;24.603;1.494;3.752;4.790;0.420;0.000
104;NonConscientious;2;1;0;-1.000;0;26.241;1.573;2.987;4.660;1.520;1.720
104;Agreeable;4;1;0;-1.000;0;21.992;0.233;3.598;3.080;1.020;1.720
105;Introvert;0;0;1;2.781;1;22.871;1.877;4.195;9.119;2.340;0.700
105;Conscientious;2;1;0;-1.000;1;15.650;0.271;3.046;4.439;1.220;1.120
105;NonConscientious;1;0;0;-1.000;0;23.922;1.545;3.404;5.366;0.620;0.540
105;Agreeable;3;1;0;-1.000;2;28.262;0.162;3.276;5.596;0.620;2.120
106;Introvert;1;0;0;-1.000;0;14.465;0.501;3.778;5.728;1.200;0.000
106;Conscientious;0;0;1;1.200;0;25.093;2.069;3.480;9.998;0.400;1.180
106;NonConscientious;3;1;0;-1.000;1;23.739;1.224;3.912;6.430;0.300;1.860
106;Agreeable;2;1;0;-1.000;1;21.496;1.112;2.676;8.260;0.400;2.580
107;Introvert;0;0;0;-1.000;0;12.821;0.021;4.788;11.049;2.220;0.000
107;Conscientious;1;0;1;1.380;0;10.454;2.309;4.089;2.931;0.340;1.700
107;NonConscientious;2;2;0;-1.000;0;16.678;1.061;3.278;6.395;0.420;0.560
107;Agreeable;3;0;0;-1.000;0;13.116;1.416;3.154;4.103;0.320;1.700
108;Introvert;1;0;0;-1.000;4;20.617;0.141;3.034;5.606;3.980;4.240
108;Conscientious;1;0;1;8.319;4;28.375;0.900;2.927;5.332;1.080;6.980
108;NonConscientious;2;2;0;-1.000;20;19.733;0.604;2.804;7.337;0.320;11.620
108;Agreeable;2;0;0;-1.000;16;18.235;0.238;2.491;6.055;0.820;15.100
109;Introvert;0;0;0;-1.000;0;21.235;0.058;3.499;6.530;2.480;1.660
109;Conscientious;0;0;0;-1.000;0;20.917;0.704;4.096;7.373;1.020;0.500
109;NonConscientious;1;1;1;4.500;2;34.569;2.467;4.484;5.436;0.220;5.240
109;Agreeable;5;1;0;-1.000;2;23.911;0.098;3.500;4.177;0.760;5.720
110;Introvert;0;0;0;-1.000;4;13.224;2.599;2.273;6.702;2.880;5.860
110;Conscientious;0;0;0;-1.000;0;14.849;3.000;2.269;7.110;0.620;2.260
110;NonConscientious;0;0;0;-1.000;2;16.951;2.751;2.539;6.602;0.520;4.980
110;Agreeable;4;1;0;-1.000;2;20.577;3.000;3.316;8.270;0.220;1.900
111;Introvert;1;0;1;1.479;0;11.739;1.239;3.421;7.308;0.820;1.500
111;Conscientious;0;0;0;-1.000;0;7.106;0.454;4.348;9.734;0.600;0.340
111;NonConscientious;3;1;0;-1.000;1;16.807;1.363;4.418;6.772;0.600;1.440
111;Agreeable;2;1;0;-1.000;1;19.166;0.064;3.548;3.644;0.500;2.600
112;Introvert;0;0;0;-1.000;0;17.767;0.955;4.633;7.035;2.840;0.000
112;Conscientious;4;1;1;1.520;1;23.897;2.399;3.310;5.124;1.000;0.960
112;NonConscientious;0;0;0;-1.000;2;19.495;0.294;3.815;7.939;0.400;2.800
112;Agreeable;2;1;0;-1.000;3;21.055;2.063;3.307;8.173;0.300;3.060
113;Introvert;0;0;0;-1.000;1;24.135;0.890;4.857;12.204;8.720;1.160
113;Conscientious;1;1;1;2.999;2;25.033;0.196;4.787;8.188;0.820;7.340
113;NonConscientious;5;1;0;-1.000;1;39.388;1.952;4.136;5.910;2.120;4.240
113;Agreeable;0;0;0;-1.000;2;40.705;2.048;3.669;8.267;1.320;4.240
114;Introvert;3;1;0;-1.000;3;15.402;0.199;2.479;3.772;1.720;4.880
114;Conscientious;1;0;1;4.179;0;17.601;2.711;3.195;3.670;0.520;0.000
114;NonConscientious;1;1;0;-1.000;4;17.798;1.631;2.122;4.258;0.600;5.820
114;Agreeable;1;0;0;-1.000;1;16.166;0.624;2.652;6.018;0.600;3.400
115;Introvert;0;0;0;-1.000;0;16.593;1.640;3.960;6.519;1.100;0.600
115;Conscientious;0;0;1;3.701;0;21.284;0.093;4.056;7.372;0.540;0.000
115;NonConscientious;2;1;0;-1.000;6;17.162;0.240;3.376;4.161;0.720;4.840
115;Agreeable;4;1;0;-1.000;6;23.120;1.105;2.818;4.518;0.320;5.440
116;Introvert;3;1;0;-1.000;8;26.100;1.152;3.149;2.920;3.000;9.080
116;Conscientious;1;0;0;-1.000;5;23.545;1.313;3.115;4.781;0.920;7.240
116;NonConscientious;1;1;1;6.620;8;34.525;3.000;3.358;5.042;0.120;10.000
116;Agreeable;1;0;0;-1.000;1;29.087;2.519;3.510;6.100;1.120;4.600
117;Introvert;1;0;0;-1.000;1;11.277;2.133;3.689;5.399;1.340;2.240
117;Conscientious;0;0;0;-1.000;1;10.819;1.023;3.973;9.789;0.120;1.220
117;NonConscientious;1;0;1;1.118;1;18.569;3.000;3.674;5.463;0.220;1.220
117;Agreeable;4;2;0;-1.000;1;15.352;1.123;3.523;3.125;0.220;2.240
118;Introvert;1;1;0;-1.000;2;34.315;0.518;4.024;6.350;5.500;3.100
118;Conscientious;0;0;0;-1.000;5;25.638;0.419;3.162;7.098;1.020;9.460
118;NonConscientious;2;0;1;6.979;2;41.614;2.601;3.143;7.411;1.120;8.260
118;Agreeable;3;1;0;-1.000;7;27.305;0.641;3.158;4.698;1.820;14.220
119;Introvert;0;0;0;-1.000;3;30.052;2.599;3.826;7.615;6.620;6.460
119;Conscientious;0;0;1;15.698;3;36.617;3.000;3.603;6.738;1.520;4.020
119;NonConscientious;2;1;0;-1.000;6;36.999;1.646;3.381;6.229;1.840;9.120
119;Agreeable;4;1;0;-1.000;6;31.983;0.264;3.837;5.120;1.420;6.300
120;Introvert;0;0;0;-1.000;1;14.570;1.648;3.405;7.928;0.940;0.920
120;Conscientious;1;1;0;-1.000;1;12.056;2.246;2.782;5.059;0.100;2.760
120;NonConscientious;3;1;1;1.279;0;18.220;3.000;2.380;2.894;0.300;2.600
120;Agreeable;2;0;0;-1.000;0;16.211;1.878;3.111;2.884;0.100;0.640
121;Introvert;4;1;0;-1.000;5;23.098;0.976;3.254;4.843;2.140;7.260
121;Conscientious;0;0;1;12.841;1;21.087;1.485;3.809;7.917;1.320;3.000
121;NonConscientious;2;1;0;-1.000;2;20.545;1.290;3.530;5.850;1.420;4.340
121;Agreeable;0;0;0;-1.000;2;19.574;0.730;3.561;6.458;1.120;4.440
122;Introvert;1;1;1;4.540;0;27.540;2.599;2.917;5.818;1.840;2.060
122;Conscientious;4;0;0;-1.000;4;18.344;0.099;2.675;3.872;1.440;5.400
122;NonConscientious;0;0;0;-1.000;3;16.971;0.555;3.018;9.551;0.520;2.580
122;Agreeable;1;1;0;-1.000;1;17.667;2.167;2.575;6.217;1.220;3.240
123;Introvert;0;0;0;-1.000;0;20.303;2.599;5.366;12.901;3.000;0.000
123;Conscientious;1;0;1;3.020;2;26.894;2.720;3.820;5.846;0.420;5.060
123;NonConscientious;3;1;0;-1.000;2;15.434;1.640;3.684;3.634;0.920;1.960
123;Agreeable;2;1;0;-1.000;4;18.489;3.000;3.611;3.935;0.220;7.020
124;Introvert;1;0;1;2.160;0;23.588;2.599;3.678;4.733;1.160;0.000
124;Conscientious;2;1;0;-1.000;4;13.607;2.882;2.945;4.994;0.820;5.120
124;NonConscientious;1;0;0;-1.000;4;18.440;1.914;2.832;5.079;0.720;5.840
124;Agreeable;2;1;0;-1.000;4;20.949;3.000;2.865;4.446;0.620;2.720
125;Introvert;4;1;1;1.960;1;25.047;1.938;3.065;2.795;0.620;6.060
125;Conscientious;0;0;0;-1.000;0;16.245;0.134;3.539;6.756;1.000;0.520
125;NonConscientious;0;0;0;-1.000;1;20.335;0.628;3.327;7.128;0.700;3.820
125;Agreeable;2;1;0;-1.000;0;18.080;0.904;3.992;4.666;0.700;1.720
126;Introvert;0;0;0;-1.000;3;29.587;0.270;3.637;7.970;10.300;7.800
126;Conscientious;1;0;0;-1.000;12;41.173;2.134;2.778;5.635;1.520;24.660
126;NonConscientious;2;1;1;2.000;6;43.789;3.000;3.067;5.349;0.820;10.880
126;Agreeable;3;1;0;-1.000;5;38.863;1.683;3.324;8.245;1.920;12.900
127;Introvert;0;0;0;-1.000;0;14.409;0.789;4.708;10.804;5.220;0.000
127;Conscientious;0;0;0;-1.000;0;10.541;1.282;4.293;8.724;1.920;0.620
127;NonConscientious;2;1;1;3.641;3;25.861;3.000;3.329;4.053;0.720;6.380
127;Agreeable;5;1;0;-1.000;3;22.477;3.000;2.943;5.633;0.420;5.760
128;Introvert;0;0;0;-1.000;3;18.370;1.118;2.812;3.807;2.080;5.540
128;Conscientious;0;0;0;-1.000;1;16.124;1.665;3.730;6.878;0.820;1.600
128;NonConscientious;5;2;1;1.899;4;33.124;1.579;3.854;4.712;0.120;3.220
128;Agreeable;1;0;0;-1.000;4;19.801;1.871;3.470;7.871;0.920;4.100
129;Introvert;1;0;0;-1.000;0;26.020;2.169;3.246;6.512;4.880;3.320
129;Conscientious;2;1;0;-1.000;4;23.353;0.539;3.100;6.651;1.420;9.180
129;NonConscientious;1;0;1;14.380;2;36.475;1.271;3.512;6.689;0.820;6.980
129;Agreeable;3;1;0;-1.000;4;34.507;2.427;3.677;5.315;0.820;4.880
130;Introvert;1;0;1;2.839;0;25.643;2.311;3.980;6.166;1.620;0.740
130;Conscientious;0;0;0;-1.000;2;16.957;1.391;4.076;5.328;0.520;5.200
130;NonConscientious;0;0;0;-1.000;0;20.545;1.553;5.497;12.105;0.720;0.600
130;Agreeable;5;2;0;-1.000;2;18.987;0.891;3.511;4.261;0.520;5.340
131;Introvert;1;0;0;-1.000;1;24.203;0.096;2.846;4.325;5.260;4.960
131;Conscientious;0;0;1;7.139;4;33.599;3.000;3.350;9.089;0.620;6.480
131;NonConscientious;4;2;0;-1.000;3;29.284;0.719;2.675;3.281;0.540;8.700
131;Agreeable;1;0;0;-1.000;4;27.311;0.155;2.847;6.525;0.980;10.460
132;Introvert;1;0;1;0.840;2;31.040;2.067;3.518;5.717;1.240;5.040
132;Conscientious;2;1;0;-1.000;1;24.671;0.877;3.246;4.458;0.820;2.240
132;NonConscientious;0;0;0;-1.000;1;19.567;0.143;3.864;8.402;1.420;0.720
132;Agreeable;3;1;0;-1.000;2;20.700;0.476;3.630;7.586;0.820;3.520
133;Introvert;0;0;0;-1.000;0;18.247;0.000;3.974;9.134;4.360;0.260
133;Conscientious;2;1;1;7.601;1;30.592;3.000;3.231;5.890;0.520;4.080
133;NonConscientious;0;0;0;-1.000;0;28.106;0.742;3.747;6.011;0.620;0.460
133;Agreeable;4;1;0;-1.000;1;22.749;2.086;3.208;3.862;0.520;3.360
134;Introvert;0;0;1;0.595;3;18.787;2.599;3.237;7.665;1.520;2.240
134;Conscientious;0;0;0;-1.000;0;16.248;0.635;3.032;4.680;0.720;1.440
134;NonConscientious;3;1;0;-1.000;2;22.652;2.672;3.644;4.745;0.240;1.520
134;Agreeable;3;1;0;-1.000;3;12.353;0.865;2.818;6.377;0.620;3.260
135;Introvert;3;1;0;-1.000;3;21.424;0.469;2.940;6.003;4.340;7.200
135;Conscientious;1;0;1;8.819;1;31.744;1.606;3.097;4.105;0.740;3.860
135;NonConscientious;2;1;0;-1.000;1;21.055;1.160;3.718;6.238;0.720;2.560
135;Agreeable;0;0;0;-1.000;3;18.165;0.465;3.661;10.615;1.620;4.940
136;Introvert;0;0;1;1.018;0;12.175;1.908;3.880;10.598;1.420;0.800
136;Conscientious;4;1;0;-1.000;0;12.629;0.549;3.633;1.489;0.620;0.900
136;NonConscientious;0;0;0;-1.000;1;13.941;1.957;3.207;5.729;0.520;1.440
136;Agreeable;2;1;0;-1.000;1;13.316;1.588;2.727;6.278;0.220;2.340
137;Introvert;2;1;0;-1.000;1;16.233;2.222;3.484;5.318;1.000;1.000
137;Conscientious;0;0;1;0.640;2;16.676;3.000;3.736;6.595;0.120;2.060
137;NonConscientious;2;0;0;-1.000;3;14.618;1.389;2.774;3.270;0.320;3.240
137;Agreeable;2;1;0;-1.000;2;19.547;1.301;4.102;5.219;0.820;2.180
138;Introvert;2;1;0;-1.000;0;19.500;0.319;2.735;4.391;1.320;5.640
138;Conscientious;0;0;1;8.941;0;24.117;3.000;3.939;9.992;0.120;0.000
138;NonConscientious;1;1;0;-1.000;1;17.687;0.834;2.461;4.564;0.920;5.500
138;Agreeable;3;0;0;-1.000;1;14.088;1.112;2.725;2.541;0.920;2.860
139;Introvert;0;0;1;5.860;0;32.661;2.373;4.737;9.341;3.940;1.000
139;Conscientious;0;0;0;-1.000;0;26.805;0.651;3.513;6.288;1.300;3.580
139;NonConscientious;3;1;0;-1.000;1;30.894;1.850;2.946;3.842;1.100;9.060
139;Agreeable;3;1;0;-1.000;1;28.485;2.045;3.319;6.495;1.400;6.040
140;Introvert;0;0;0;-1.000;3;18.145;0.609;3.528;9.629;6.200;4.880
140;Conscientious;3;1;1;11.301;4;37.493;3.000;3.381;7.118;0.920;5.980
140;NonConscientious;0;0;0;-1.000;6;27.691;1.771;3.008;8.775;1.020;7.800
140;Agreeable;3;1;0;-1.000;1;34.055;3.000;3.554;7.001;0.720;3.060
141;Introvert;0;0;0;-1.000;1;16.704;0.612;3.967;8.054;2.740;3.560
141;Conscientious;1;1;0;-1.000;0;15.281;0.071;4.114;6.130;0.660;0.120
141;NonConscientious;0;0;1;1.040;2;21.287;2.363;3.265;6.961;0.120;4.220
141;Agreeable;5;1;0;-1.000;1;21.464;2.445;3.850;3.464;0.720;0.540
142;Introvert;2;0;0;-1.000;2;10.956;0.099;2.667;3.807;1.720;4.400
142;Conscientious;0;0;0;-1.000;1;11.994;0.658;2.247;4.344;0.520;2.460
142;NonConscientious;1;1;1;1.619;2;20.071;2.422;2.755;6.923;0.520;2.680
142;Agreeable;3;1;0;-1.000;1;22.017;0.700;3.157;9.625;0.620;3.860
143;Introvert;3;1;1;3.141;0;20.690;2.442;3.146;3.547;0.820;0.820
143;Conscientious;0;0;0;-1.000;0;19.589;3.000;2.654;5.687;0.120;2.740
143;NonConscientious;1;0;0;-1.000;2;13.525;3.000;2.192;5.855;0.320;5.220
143;Agreeable;2;1;0;-1.000;2;13.893;1.197;2.221;5.484;0.520;4.360
144;Introvert;0;0;1;2.261;0;28.691;1.120;3.674;9.881;1.100;0.420
144;Conscientious;0;0;0;-1.000;2;21.691;1.697;3.321;10.652;0.720;2.060
144;NonConscientious;0;0;0;-1.000;0;20.297;0.690;3.698;13.105;0.520;0.460
144;Agreeable;6;2;0;-1.000;2;15.546;2.559;4.187;3.247;0.720;1.500
145;Introvert;0;0;0;-1.000;0;11.218;0.003;3.474;7.556;1.260;0.000
145;Conscientious;5;2;1;1.800;0;12.269;1.614;3.490;3.266;0.020;1.840
145;NonConscientious;1;0;0;-1.000;0;19.866;3.000;2.829;5.922;0.120;1.160
145;Agreeable;0;0;0;-1.000;0;18.244;1.481;3.353;9.075;0.320;0.680
146;Introvert;1;0;0;-1.000;4;19.107;0.366;2.610;5.209;1.300;9.220
146;Conscientious;2;1;1;3.601;2;25.477;2.451;2.896;4.512;0.420;3.660
146;NonConscientious;0;0;0;-1.000;4;23.748;0.467;2.863;7.273;0.820;8.240
146;Agreeable;3;1;0;-1.000;2;20.421;0.736;3.469;6.557;0.620;2.800
147;Introvert;2;1;1;1.480;4;35.417;2.599;3.485;3.918;2.180;8.000
147;Conscientious;0;0;0;-1.000;5;28.391;0.528;3.689;6.775;1.320;7.740
147;NonConscientious;0;0;0;-1.000;3;25.946;0.710;4.092;8.150;1.620;4.920
147;Agreeable;4;1;0;-1.000;2;37.939;0.684;3.579;3.945;1.620;5.180
148;Introvert;0;0;0;-1.000;1;17.277;0.023;4.337;8.147;2.820;3.600
148;Conscientious;0;0;0;-1.000;0;21.774;0.721;4.520;6.855;0.620;0.800
148;NonConscientious;4;1;1;3.839;3;32.935;1.330;4.137;6.200;0.020;5.780
148;Agreeable;2;1;0;-1.000;2;17.697;1.433;4.435;6.256;0.820;3.900
149;Introvert;0;0;0;-1.000;0;15.556;0.000;3.899;8.515;2.020;0.920
149;Conscientious;2;1;1;3.359;5;22.688;1.718;3.071;5.483;0.420;5.280
149;NonConscientious;1;0;0;-1.000;5;18.784;0.059;3.604;8.300;0.240;5.800
149;Agreeable;3;1;0;-1.000;0;28.861;1.532;3.505;7.341;0.320;2.120
150;Introvert;1;0;0;-1.000;0;12.203;0.584;3.380;5.507;2.840;1.920
150;Conscientious;0;0;1;2.739;0;21.148;3.000;3.143;5.058;0.220;2.260
150;NonConscientious;1;0;0;-1.000;0;14.286;2.081;2.811;4.733;1.020;2.000
150;Agreeable;4;2;0;-1.000;0;24.334;1.409;3.348;5.301;0.420;2.580
151;Introvert;3;1;1;1.661;4;27.044;1.369;3.829;5.258;0.900;4.340
151;Conscientious;0;0;0;-1.000;4;22.343;1.619;4.038;6.091;0.720;4.000
151;NonConscientious;3;1;0;-1.000;0;18.958;0.043;3.667;4.322;0.720;1.380
151;Agreeable;0;0;0;-1.000;0;18.250;0.304;4.754;7.592;0.860;1.040
152;Introvert;0;0;1;5.040;1;31.361;1.888;4.295;7.291;3.800;4.240
152;Conscientious;0;0;0;-1.000;1;27.886;1.424;3.766;5.341;1.300;4.240
152;NonConscientious;1;0;0;-1.000;6;21.474;1.758;3.635;5.188;1.600;7.840
152;Agreeable;5;2;0;-1.000;6;30.698;2.799;3.225;3.363;0.800;7.840
153;Introvert;0;0;0;-1.000;6;24.474;0.339;3.867;5.954;6.180;6.580
153;Conscientious;0;0;0;-1.000;5;27.569;0.531;3.827;6.807;2.500;9.280
153;NonConscientious;4;2;1;22.542;2;36.217;0.879;4.496;5.009;1.200;2.700
