episode;personality;hitsInflicted;dragonsKilled;hasKey;timeToFindKey;agentCollisions;distanceTraveled;avgSpeed;avgDistanceFromAgents;avgDistanceFromDragons;idleTime;timeInVicinityOfAgents;
27;NonConscientious;1;1;0;-1.000;5;19.963;3.000;2.165;4.196;0.620;8.260
27;Neurotic;0;0;0;-1.000;0;15.554;1.193;2.672;5.200;1.320;1.200
28;Extrovert;0;0;0;-1.000;4;19.388;0.371;2.293;6.337;2.100;10.740
28;Introvert;3;1;1;4.390;3;29.033;2.275;2.502;5.125;0.120;5.460
28;NonConscientious;3;1;0;-1.000;3;23.432;1.653;2.629;3.552;0.920;4.300
28;Neurotic;0;0;0;-1.000;4;18.491;2.049;2.525;6.638;0.620;10.740
29;Extrovert;0;0;0;-1.000;8;19.100;0.416;2.880;6.960;3.580;11.480
29;Introvert;5;2;1;3.995;3;38.259;3.000;3.319;6.461;0.520;2.740
29;NonConscientious;1;0;0;-1.000;4;26.419;0.584;3.132;6.811;1.020;4.400
29;Neurotic;0;0;0;-1.000;3;22.282;1.860;3.828;10.698;1.320;7.080
30;Extrovert;0;0;0;-1.000;7;13.163;0.155;2.857;7.671;2.000;9.360
30;Introvert;3;1;1;3.300;0;29.839;1.495;4.181;9.195;0.200;2.580
30;NonConscientious;3;1;0;-1.000;0;16.000;1.818;2.765;5.746;0.300;2.580
30;Neurotic;0;0;0;-1.000;7;11.924;0.880;2.699;6.618;0.800;9.360
31;Extrovert;0;0;0;-1.000;6;16.228;0.292;2.482;6.135;2.060;6.340
31;Introvert;1;1;1;3.738;3;27.996;3.000;2.971;7.083;0.020;1.400
31;NonConscientious;5;1;0;-1.000;4;21.778;2.611;3.197;4.000;0.320;3.400
31;Neurotic;0;0;0;-1.000;3;12.361;0.176;3.392;9.859;0.520;3.700
32;Extrovert;0;0;0;-1.000;8;27.422;0.970;2.626;4.227;2.300;5.620
32;Introvert;2;1;1;7.516;2;39.154;2.645;3.384;6.015;0.120;3.280
32;NonConscientious;3;1;0;-1.000;4;28.798;1.805;2.667;4.164;0.720;4.400
32;Neurotic;1;0;0;-1.000;4;19.502;0.900;2.734;4.253;1.420;4.960
33;Extrovert;0;0;0;-1.000;7;20.075;0.507;2.645;7.322;2.060;8.300
33;Introvert;0;0;1;6.617;3;32.189;2.429;2.995;8.090;0.320;3.180
